"id";"level";"dump_id";"detect_time";"updated_at";"device_id";"access_point_id";"short_event_id";"created_at"
"1 meter"
35768443;50;41593;"2014-03-17 16:23:52";"2014-03-17 17:14:53.007646";1821;17;7011425;"2014-03-17 17:13:11.292249"
"7 step"
35768445;49;41593;"2014-03-17 16:24:02";"2014-03-17 17:14:53.024048";1821;17;7011426;"2014-03-17 17:13:11.29546"
35768447;48;41593;"2014-03-17 16:24:02";"2014-03-17 17:14:53.028909";1821;17;7011426;"2014-03-17 17:13:11.298669"
35768446;47;41593;"2014-03-17 16:24:02";"2014-03-17 17:14:53.026456";1821;17;7011426;"2014-03-17 17:13:11.296989"
35768452;49;41593;"2014-03-17 16:24:05";"2014-03-17 17:14:53.041194";1821;17;7011426;"2014-03-17 17:13:11.306512"
35768450;46;41593;"2014-03-17 16:24:05";"2014-03-17 17:14:53.035839";1821;17;7011426;"2014-03-17 17:13:11.303428"
35768451;47;41593;"2014-03-17 16:24:05";"2014-03-17 17:14:53.037974";1821;17;7011426;"2014-03-17 17:13:11.304963"
35768449;49;41593;"2014-03-17 16:24:05";"2014-03-17 17:14:53.033599";1821;17;7011426;"2014-03-17 17:13:11.301867"
35768448;48;41593;"2014-03-17 16:24:05";"2014-03-17 17:14:53.031131";1821;17;7011426;"2014-03-17 17:13:11.300279"
35768458;50;41593;"2014-03-17 16:24:07";"2014-03-17 17:14:53.054906";1821;17;7011426;"2014-03-17 17:13:11.316919"
35768457;50;41593;"2014-03-17 16:24:07";"2014-03-17 17:14:53.052699";1821;17;7011426;"2014-03-17 17:13:11.314607"
35768456;48;41593;"2014-03-17 16:24:07";"2014-03-17 17:14:53.050386";1821;17;7011426;"2014-03-17 17:13:11.313099"
35768455;49;41593;"2014-03-17 16:24:07";"2014-03-17 17:14:53.048077";1821;17;7011426;"2014-03-17 17:13:11.311606"
35768454;50;41593;"2014-03-17 16:24:07";"2014-03-17 17:14:53.045664";1821;17;7011426;"2014-03-17 17:13:11.30984"
35768453;51;41593;"2014-03-17 16:24:07";"2014-03-17 17:14:53.043472";1821;17;7011426;"2014-03-17 17:13:11.308151"
35768462;48;41593;"2014-03-17 16:24:09";"2014-03-17 17:14:53.065011";1821;17;7011426;"2014-03-17 17:13:11.323437"
35768461;47;41593;"2014-03-17 16:24:09";"2014-03-17 17:14:53.06191";1821;17;7011426;"2014-03-17 17:13:11.32188"
35768460;49;41593;"2014-03-17 16:24:09";"2014-03-17 17:14:53.059847";1821;17;7011426;"2014-03-17 17:13:11.320324"
35768459;47;41593;"2014-03-17 16:24:09";"2014-03-17 17:14:53.057334";1821;17;7011426;"2014-03-17 17:13:11.318819"
35768463;49;41593;"2014-03-17 16:24:12";"2014-03-17 17:14:53.067587";1821;17;7011426;"2014-03-17 17:13:11.325094"
35768465;48;41593;"2014-03-17 16:24:12";"2014-03-17 17:14:53.072316";1821;17;7011426;"2014-03-17 17:13:11.328596"
35768464;48;41593;"2014-03-17 16:24:12";"2014-03-17 17:14:53.070115";1821;17;7011426;"2014-03-17 17:13:11.326635"
35768469;48;41593;"2014-03-17 16:24:14";"2014-03-17 17:14:53.08186";1821;17;7011426;"2014-03-17 17:13:11.335083"
35768466;50;41593;"2014-03-17 16:24:14";"2014-03-17 17:14:53.074552";1821;17;7011426;"2014-03-17 17:13:11.33029"
35768467;48;41593;"2014-03-17 16:24:14";"2014-03-17 17:14:53.077037";1821;17;7011426;"2014-03-17 17:13:11.331911"
35768468;48;41593;"2014-03-17 16:24:14";"2014-03-17 17:14:53.07952";1821;17;7011426;"2014-03-17 17:13:11.333368"
35768471;50;41593;"2014-03-17 16:24:17";"2014-03-17 17:14:53.086529";1821;17;7011426;"2014-03-17 17:13:11.338883"
35768474;50;41593;"2014-03-17 16:24:17";"2014-03-17 17:14:53.094866";1821;17;7011426;"2014-03-17 17:13:11.344243"
35768473;46;41593;"2014-03-17 16:24:17";"2014-03-17 17:14:53.091433";1821;17;7011426;"2014-03-17 17:13:11.342867"
35768472;47;41593;"2014-03-17 16:24:17";"2014-03-17 17:14:53.089085";1821;17;7011426;"2014-03-17 17:13:11.341286"
35768470;51;41593;"2014-03-17 16:24:17";"2014-03-17 17:14:53.08416";1821;17;7011426;"2014-03-17 17:13:11.336717"
35768478;48;41593;"2014-03-17 16:24:19";"2014-03-17 17:14:53.105802";1821;17;7011426;"2014-03-17 17:13:11.350659"
35768477;47;41593;"2014-03-17 16:24:19";"2014-03-17 17:14:53.103885";1821;17;7011426;"2014-03-17 17:13:11.349094"
35768476;50;41593;"2014-03-17 16:24:19";"2014-03-17 17:14:53.101604";1821;17;7011426;"2014-03-17 17:13:11.34735"
35768475;49;41593;"2014-03-17 16:24:19";"2014-03-17 17:14:53.09892";1821;17;7011426;"2014-03-17 17:13:11.345691"
35768481;49;41593;"2014-03-17 16:24:21";"2014-03-17 17:14:53.113672";1821;17;7011426;"2014-03-17 17:13:11.356269"
35768479;50;41593;"2014-03-17 16:24:21";"2014-03-17 17:14:53.10909";1821;17;7011426;"2014-03-17 17:13:11.353143"
35768480;49;41593;"2014-03-17 16:24:21";"2014-03-17 17:14:53.111411";1821;17;7011426;"2014-03-17 17:13:11.354999"
35768482;48;41593;"2014-03-17 16:24:21";"2014-03-17 17:14:53.117044";1821;17;7011426;"2014-03-17 17:13:11.357981"
35768483;65;41593;"2014-03-17 16:24:22";"2014-03-17 17:14:53.119892";1821;17;7011426;"2014-03-17 17:13:11.359754"
35768486;47;41593;"2014-03-17 16:24:24";"2014-03-17 17:14:53.12931";1821;17;7011426;"2014-03-17 17:13:11.364157"
35768487;46;41593;"2014-03-17 16:24:24";"2014-03-17 17:14:53.132789";1821;17;7011426;"2014-03-17 17:13:11.365778"
35768484;49;41593;"2014-03-17 16:24:24";"2014-03-17 17:14:53.12256";1821;17;7011426;"2014-03-17 17:13:11.36134"
35768485;48;41593;"2014-03-17 16:24:24";"2014-03-17 17:14:53.125531";1821;17;7011426;"2014-03-17 17:13:11.362859"
35768490;47;41593;"2014-03-17 16:24:27";"2014-03-17 17:14:53.140162";1821;17;7011426;"2014-03-17 17:13:11.371832"
35768491;47;41593;"2014-03-17 16:24:27";"2014-03-17 17:14:53.142432";1821;17;7011426;"2014-03-17 17:13:11.37327"
35768488;48;41593;"2014-03-17 16:24:27";"2014-03-17 17:14:53.135425";1821;17;7011426;"2014-03-17 17:13:11.367468"
35768489;50;41593;"2014-03-17 16:24:27";"2014-03-17 17:14:53.138009";1821;17;7011426;"2014-03-17 17:13:11.370231"
35768492;49;41593;"2014-03-17 16:24:30";"2014-03-17 17:14:53.144818";1821;17;7011426;"2014-03-17 17:13:11.37478"
35768495;49;41593;"2014-03-17 16:24:30";"2014-03-17 17:14:53.152441";1821;17;7011426;"2014-03-17 17:13:11.379983"
35768494;47;41593;"2014-03-17 16:24:30";"2014-03-17 17:14:53.150098";1821;17;7011426;"2014-03-17 17:13:11.378032"
35768493;47;41593;"2014-03-17 16:24:30";"2014-03-17 17:14:53.147416";1821;17;7011426;"2014-03-17 17:13:11.376228"
35768496;48;41593;"2014-03-17 16:24:41";"2014-03-17 17:14:53.166288";1821;17;7011427;"2014-03-17 17:13:11.381347"
35768499;47;41593;"2014-03-17 16:24:41";"2014-03-17 17:14:53.173552";1821;17;7011427;"2014-03-17 17:13:11.386874"
35768498;48;41593;"2014-03-17 16:24:41";"2014-03-17 17:14:53.171183";1821;17;7011427;"2014-03-17 17:13:11.385202"
35768497;48;41593;"2014-03-17 16:24:41";"2014-03-17 17:14:53.168821";1821;17;7011427;"2014-03-17 17:13:11.382882"
35768500;47;41593;"2014-03-17 16:24:51";"2014-03-17 17:14:53.184172";1821;17;7011428;"2014-03-17 17:13:11.388299"
35768504;49;41593;"2014-03-17 16:24:51";"2014-03-17 17:14:53.194409";1821;17;7011428;"2014-03-17 17:13:11.39455"
35768503;47;41593;"2014-03-17 16:24:51";"2014-03-17 17:14:53.192207";1821;17;7011428;"2014-03-17 17:13:11.393063"
35768502;47;41593;"2014-03-17 16:24:51";"2014-03-17 17:14:53.190108";1821;17;7011428;"2014-03-17 17:13:11.391501"
35768501;47;41593;"2014-03-17 16:24:51";"2014-03-17 17:14:53.186833";1821;17;7011428;"2014-03-17 17:13:11.389972"
"8 step"
35768508;46;41593;"2014-03-17 16:25:01";"2014-03-17 17:14:53.215025";1821;17;7011429;"2014-03-17 17:13:11.401316"
35768506;49;41593;"2014-03-17 16:25:01";"2014-03-17 17:14:53.209716";1821;17;7011429;"2014-03-17 17:13:11.397326"
35768507;46;41593;"2014-03-17 16:25:01";"2014-03-17 17:14:53.212049";1821;17;7011429;"2014-03-17 17:13:11.399077"
35768505;49;41593;"2014-03-17 16:25:01";"2014-03-17 17:14:53.207263";1821;17;7011429;"2014-03-17 17:13:11.396077"
35768510;52;41593;"2014-03-17 16:25:04";"2014-03-17 17:14:53.220001";1821;17;7011429;"2014-03-17 17:13:11.404175"
35768512;50;41593;"2014-03-17 16:25:04";"2014-03-17 17:14:53.22467";1821;17;7011429;"2014-03-17 17:13:11.40717"
35768514;72;41593;"2014-03-17 16:25:04";"2014-03-17 17:14:53.229668";1821;17;7011429;"2014-03-17 17:13:11.410431"
35768513;54;41593;"2014-03-17 16:25:04";"2014-03-17 17:14:53.227207";1821;17;7011429;"2014-03-17 17:13:11.408838"
35768509;53;41593;"2014-03-17 16:25:04";"2014-03-17 17:14:53.217516";1821;17;7011429;"2014-03-17 17:13:11.402915"
35768511;51;41593;"2014-03-17 16:25:04";"2014-03-17 17:14:53.222196";1821;17;7011429;"2014-03-17 17:13:11.405685"
35768520;74;41593;"2014-03-17 16:25:07";"2014-03-17 17:14:53.245055";1821;17;7011429;"2014-03-17 17:13:11.420192"
35768517;53;41593;"2014-03-17 16:25:07";"2014-03-17 17:14:53.237042";1821;17;7011429;"2014-03-17 17:13:11.414951"
35768518;55;41593;"2014-03-17 16:25:07";"2014-03-17 17:14:53.239642";1821;17;7011429;"2014-03-17 17:13:11.417018"
35768519;74;41593;"2014-03-17 16:25:07";"2014-03-17 17:14:53.241961";1821;17;7011429;"2014-03-17 17:13:11.418838"
35768515;55;41593;"2014-03-17 16:25:07";"2014-03-17 17:14:53.23216";1821;17;7011429;"2014-03-17 17:13:11.411946"
35768516;55;41593;"2014-03-17 16:25:07";"2014-03-17 17:14:53.234585";1821;17;7011429;"2014-03-17 17:13:11.413437"
35768521;51;41593;"2014-03-17 16:25:09";"2014-03-17 17:14:53.247507";1821;17;7011429;"2014-03-17 17:13:11.421687"
35768522;51;41593;"2014-03-17 16:25:09";"2014-03-17 17:14:53.250321";1821;17;7011429;"2014-03-17 17:13:11.423212"
35768523;51;41593;"2014-03-17 16:25:09";"2014-03-17 17:14:53.252805";1821;17;7011429;"2014-03-17 17:13:11.424512"
35768524;52;41593;"2014-03-17 16:25:09";"2014-03-17 17:14:53.255145";1821;17;7011429;"2014-03-17 17:13:11.426263"
35768528;51;41593;"2014-03-17 16:25:12";"2014-03-17 17:14:53.264827";1821;17;7011429;"2014-03-17 17:13:11.433278"
35768530;71;41593;"2014-03-17 16:25:12";"2014-03-17 17:14:53.270045";1821;17;7011429;"2014-03-17 17:13:11.436296"
35768531;72;41593;"2014-03-17 16:25:12";"2014-03-17 17:14:53.27251";1821;17;7011429;"2014-03-17 17:13:11.438168"
35768529;54;41593;"2014-03-17 16:25:12";"2014-03-17 17:14:53.267461";1821;17;7011429;"2014-03-17 17:13:11.434798"
35768525;52;41593;"2014-03-17 16:25:12";"2014-03-17 17:14:53.257509";1821;17;7011429;"2014-03-17 17:13:11.428077"
35768526;51;41593;"2014-03-17 16:25:12";"2014-03-17 17:14:53.259962";1821;17;7011429;"2014-03-17 17:13:11.43037"
35768527;52;41593;"2014-03-17 16:25:12";"2014-03-17 17:14:53.262235";1821;17;7011429;"2014-03-17 17:13:11.431898"
35768532;51;41593;"2014-03-17 16:25:14";"2014-03-17 17:14:53.274895";1821;17;7011429;"2014-03-17 17:13:11.439949"
35768533;53;41593;"2014-03-17 16:25:14";"2014-03-17 17:14:53.277479";1821;17;7011429;"2014-03-17 17:13:11.441365"
35768534;49;41593;"2014-03-17 16:25:14";"2014-03-17 17:14:53.279935";1821;17;7011429;"2014-03-17 17:13:11.442975"
35768535;51;41593;"2014-03-17 16:25:14";"2014-03-17 17:14:53.282757";1821;17;7011429;"2014-03-17 17:13:11.445118"
35768537;71;41593;"2014-03-17 16:25:14";"2014-03-17 17:14:53.287583";1821;17;7011429;"2014-03-17 17:13:11.448571"
35768536;54;41593;"2014-03-17 16:25:14";"2014-03-17 17:14:53.285125";1821;17;7011429;"2014-03-17 17:13:11.446748"
35768540;50;41593;"2014-03-17 16:25:17";"2014-03-17 17:14:53.294735";1821;17;7011429;"2014-03-17 17:13:11.454005"
35768542;71;41593;"2014-03-17 16:25:17";"2014-03-17 17:14:53.299795";1821;17;7011429;"2014-03-17 17:13:11.457331"
35768538;55;41593;"2014-03-17 16:25:17";"2014-03-17 17:14:53.289946";1821;17;7011429;"2014-03-17 17:13:11.450413"
35768539;53;41593;"2014-03-17 16:25:17";"2014-03-17 17:14:53.292316";1821;17;7011429;"2014-03-17 17:13:11.452321"
35768541;51;41593;"2014-03-17 16:25:17";"2014-03-17 17:14:53.297109";1821;17;7011429;"2014-03-17 17:13:11.455637"
35768545;53;41593;"2014-03-17 16:25:19";"2014-03-17 17:14:53.306904";1821;17;7011429;"2014-03-17 17:13:11.462008"
35768544;53;41593;"2014-03-17 16:25:19";"2014-03-17 17:14:53.304484";1821;17;7011429;"2014-03-17 17:13:11.460277"
35768543;53;41593;"2014-03-17 16:25:19";"2014-03-17 17:14:53.302189";1821;17;7011429;"2014-03-17 17:13:11.458805"
35768548;74;41593;"2014-03-17 16:25:19";"2014-03-17 17:14:53.314816";1821;17;7011429;"2014-03-17 17:13:11.466522"
35768547;74;41593;"2014-03-17 16:25:19";"2014-03-17 17:14:53.312322";1821;17;7011429;"2014-03-17 17:13:11.465041"
35768546;55;41593;"2014-03-17 16:25:19";"2014-03-17 17:14:53.309555";1821;17;7011429;"2014-03-17 17:13:11.463535"
35768549;50;41593;"2014-03-17 16:25:22";"2014-03-17 17:14:53.317443";1821;17;7011429;"2014-03-17 17:13:11.469139"
35768550;50;41593;"2014-03-17 16:25:22";"2014-03-17 17:14:53.320162";1821;17;7011429;"2014-03-17 17:13:11.470853"
35768551;48;41593;"2014-03-17 16:25:22";"2014-03-17 17:14:53.322623";1821;17;7011429;"2014-03-17 17:13:11.472202"
35768553;50;41593;"2014-03-17 16:25:24";"2014-03-17 17:14:53.327549";1821;17;7011429;"2014-03-17 17:13:11.475463"
35768555;48;41593;"2014-03-17 16:25:24";"2014-03-17 17:14:53.332622";1821;17;7011429;"2014-03-17 17:13:11.478974"
35768552;49;41593;"2014-03-17 16:25:24";"2014-03-17 17:14:53.325048";1821;17;7011429;"2014-03-17 17:13:11.473798"
35768554;48;41593;"2014-03-17 16:25:24";"2014-03-17 17:14:53.330023";1821;17;7011429;"2014-03-17 17:13:11.477129"
35768559;50;41593;"2014-03-17 16:25:27";"2014-03-17 17:14:53.342541";1821;17;7011429;"2014-03-17 17:13:11.485182"
35768557;51;41593;"2014-03-17 16:25:27";"2014-03-17 17:14:53.337734";1821;17;7011429;"2014-03-17 17:13:11.482057"
35768556;50;41593;"2014-03-17 16:25:27";"2014-03-17 17:14:53.335098";1821;17;7011429;"2014-03-17 17:13:11.480521"
35768560;52;41593;"2014-03-17 16:25:27";"2014-03-17 17:14:53.344902";1821;17;7011429;"2014-03-17 17:13:11.486763"
35768558;49;41593;"2014-03-17 16:25:27";"2014-03-17 17:14:53.340179";1821;17;7011429;"2014-03-17 17:13:11.48357"
35768564;47;41593;"2014-03-17 16:25:36";"2014-03-17 17:14:53.367326";1821;17;7011430;"2014-03-17 17:13:11.493275"
35768561;50;41593;"2014-03-17 16:25:36";"2014-03-17 17:14:53.359543";1821;17;7011430;"2014-03-17 17:13:11.488996"
35768562;50;41593;"2014-03-17 16:25:36";"2014-03-17 17:14:53.36193";1821;17;7011430;"2014-03-17 17:13:11.490583"
35768563;49;41593;"2014-03-17 16:25:36";"2014-03-17 17:14:53.364294";1821;17;7011430;"2014-03-17 17:13:11.492083"
35768565;51;41593;"2014-03-17 16:25:36";"2014-03-17 17:14:53.36991";1821;17;7011430;"2014-03-17 17:13:11.494743"
35768566;50;41593;"2014-03-17 16:25:47";"2014-03-17 17:14:53.38136";1821;17;7011431;"2014-03-17 17:13:11.496154"
35768569;47;41593;"2014-03-17 16:25:47";"2014-03-17 17:14:53.388161";1821;17;7011431;"2014-03-17 17:13:11.501001"
35768568;48;41593;"2014-03-17 16:25:47";"2014-03-17 17:14:53.38589";1821;17;7011431;"2014-03-17 17:13:11.499427"
35768567;51;41593;"2014-03-17 16:25:47";"2014-03-17 17:14:53.383786";1821;17;7011431;"2014-03-17 17:13:11.497814"
35768570;52;41593;"2014-03-17 16:25:57";"2014-03-17 17:14:53.399547";1821;17;7011432;"2014-03-17 17:13:11.502561"
35768572;51;41593;"2014-03-17 16:25:57";"2014-03-17 17:14:53.405396";1821;17;7011432;"2014-03-17 17:13:11.505696"
35768573;50;41593;"2014-03-17 16:25:57";"2014-03-17 17:14:53.40807";1821;17;7011432;"2014-03-17 17:13:11.507244"
35768574;55;41593;"2014-03-17 16:25:57";"2014-03-17 17:14:53.410479";1821;17;7011432;"2014-03-17 17:13:11.509251"
35768571;51;41593;"2014-03-17 16:25:57";"2014-03-17 17:14:53.403017";1821;17;7011432;"2014-03-17 17:13:11.504157"
"9 step"
35768576;55;41593;"2014-03-17 16:26:01";"2014-03-17 17:14:53.425957";1821;17;7011433;"2014-03-17 17:13:11.513643"
35768575;54;41593;"2014-03-17 16:26:01";"2014-03-17 17:14:53.423371";1821;17;7011433;"2014-03-17 17:13:11.511297"
35768577;54;41593;"2014-03-17 16:26:02";"2014-03-17 17:14:53.428653";1821;17;7011433;"2014-03-17 17:13:11.515831"
35768580;73;41593;"2014-03-17 16:26:02";"2014-03-17 17:14:53.43616";1821;17;7011433;"2014-03-17 17:13:11.521927"
35768579;73;41593;"2014-03-17 16:26:02";"2014-03-17 17:14:53.433799";1821;17;7011433;"2014-03-17 17:13:11.51952"
35768578;53;41593;"2014-03-17 16:26:02";"2014-03-17 17:14:53.431315";1821;17;7011433;"2014-03-17 17:13:11.517588"
35768586;73;41593;"2014-03-17 16:26:04";"2014-03-17 17:14:53.452912";1821;17;7011433;"2014-03-17 17:13:11.531704"
35768587;71;41593;"2014-03-17 16:26:04";"2014-03-17 17:14:53.455604";1821;17;7011433;"2014-03-17 17:13:11.533453"
35768585;56;41593;"2014-03-17 16:26:04";"2014-03-17 17:14:53.449766";1821;17;7011433;"2014-03-17 17:13:11.530076"
35768584;53;41593;"2014-03-17 16:26:04";"2014-03-17 17:14:53.446781";1821;17;7011433;"2014-03-17 17:13:11.528201"
35768583;51;41593;"2014-03-17 16:26:04";"2014-03-17 17:14:53.444096";1821;17;7011433;"2014-03-17 17:13:11.52647"
35768582;55;41593;"2014-03-17 16:26:04";"2014-03-17 17:14:53.441469";1821;17;7011433;"2014-03-17 17:13:11.524982"
35768581;53;41593;"2014-03-17 16:26:04";"2014-03-17 17:14:53.438917";1821;17;7011433;"2014-03-17 17:13:11.523517"
35768588;55;41593;"2014-03-17 16:26:07";"2014-03-17 17:14:53.458272";1821;17;7011433;"2014-03-17 17:13:11.53513"
35768592;75;41593;"2014-03-17 16:26:07";"2014-03-17 17:14:53.468934";1821;17;7011433;"2014-03-17 17:13:11.541774"
35768591;74;41593;"2014-03-17 16:26:07";"2014-03-17 17:14:53.466111";1821;17;7011433;"2014-03-17 17:13:11.540153"
35768590;55;41593;"2014-03-17 16:26:07";"2014-03-17 17:14:53.463406";1821;17;7011433;"2014-03-17 17:13:11.538899"
35768589;56;41593;"2014-03-17 16:26:07";"2014-03-17 17:14:53.460985";1821;17;7011433;"2014-03-17 17:13:11.53707"
35768595;53;41593;"2014-03-17 16:26:10";"2014-03-17 17:14:53.476935";1821;17;7011433;"2014-03-17 17:13:11.547178"
35768594;52;41593;"2014-03-17 16:26:10";"2014-03-17 17:14:53.474168";1821;17;7011433;"2014-03-17 17:13:11.545654"
35768593;51;41593;"2014-03-17 16:26:10";"2014-03-17 17:14:53.471744";1821;17;7011433;"2014-03-17 17:13:11.543298"
35768596;52;41593;"2014-03-17 16:26:10";"2014-03-17 17:14:53.532196";1821;17;7011433;"2014-03-17 17:13:11.549145"
35768601;74;41593;"2014-03-17 16:26:12";"2014-03-17 17:14:53.54675";1821;17;7011433;"2014-03-17 17:13:11.557055"
35768600;52;41593;"2014-03-17 16:26:12";"2014-03-17 17:14:53.544312";1821;17;7011433;"2014-03-17 17:13:11.555439"
35768599;54;41593;"2014-03-17 16:26:12";"2014-03-17 17:14:53.541891";1821;17;7011433;"2014-03-17 17:13:11.553791"
35768598;53;41593;"2014-03-17 16:26:12";"2014-03-17 17:14:53.537849";1821;17;7011433;"2014-03-17 17:13:11.552203"
35768597;53;41593;"2014-03-17 16:26:12";"2014-03-17 17:14:53.535198";1821;17;7011433;"2014-03-17 17:13:11.550816"
35768606;75;41593;"2014-03-17 16:26:16";"2014-03-17 17:14:53.571408";1821;17;7011434;"2014-03-17 17:13:11.56679"
35768605;52;41593;"2014-03-17 16:26:16";"2014-03-17 17:14:53.568784";1821;17;7011434;"2014-03-17 17:13:11.565057"
35768602;54;41593;"2014-03-17 16:26:16";"2014-03-17 17:14:53.560347";1821;17;7011434;"2014-03-17 17:13:11.558844"
35768603;53;41593;"2014-03-17 16:26:16";"2014-03-17 17:14:53.562912";1821;17;7011434;"2014-03-17 17:13:11.561091"
35768604;53;41593;"2014-03-17 16:26:16";"2014-03-17 17:14:53.565845";1821;17;7011434;"2014-03-17 17:13:11.562842"
35768610;50;41593;"2014-03-17 16:26:18";"2014-03-17 17:14:53.581536";1821;17;7011434;"2014-03-17 17:13:11.573949"
35768607;50;41593;"2014-03-17 16:26:18";"2014-03-17 17:14:53.573804";1821;17;7011434;"2014-03-17 17:13:11.568795"
35768608;51;41593;"2014-03-17 16:26:18";"2014-03-17 17:14:53.576169";1821;17;7011434;"2014-03-17 17:13:11.570531"
35768609;49;41593;"2014-03-17 16:26:18";"2014-03-17 17:14:53.578869";1821;17;7011434;"2014-03-17 17:13:11.572163"
35768611;53;41593;"2014-03-17 16:26:18";"2014-03-17 17:14:53.584161";1821;17;7011434;"2014-03-17 17:13:11.575487"
35768616;52;41593;"2014-03-17 16:26:20";"2014-03-17 17:14:53.597277";1821;17;7011434;"2014-03-17 17:13:11.583381"
35768615;50;41593;"2014-03-17 16:26:20";"2014-03-17 17:14:53.594809";1821;17;7011434;"2014-03-17 17:13:11.581884"
35768614;48;41593;"2014-03-17 16:26:20";"2014-03-17 17:14:53.591646";1821;17;7011434;"2014-03-17 17:13:11.580309"
35768613;50;41593;"2014-03-17 16:26:20";"2014-03-17 17:14:53.589109";1821;17;7011434;"2014-03-17 17:13:11.578843"
35768612;50;41593;"2014-03-17 16:26:20";"2014-03-17 17:14:53.586618";1821;17;7011434;"2014-03-17 17:13:11.576977"
35768617;50;41593;"2014-03-17 16:26:23";"2014-03-17 17:14:53.600173";1821;17;7011434;"2014-03-17 17:13:11.585348"
35768618;50;41593;"2014-03-17 16:26:23";"2014-03-17 17:14:53.602894";1821;17;7011434;"2014-03-17 17:13:11.587236"
35768619;51;41593;"2014-03-17 16:26:23";"2014-03-17 17:14:53.605306";1821;17;7011434;"2014-03-17 17:13:11.589183"
35768624;51;41593;"2014-03-17 16:26:26";"2014-03-17 17:14:53.618181";1821;17;7011434;"2014-03-17 17:13:11.597101"
35768623;49;41593;"2014-03-17 16:26:26";"2014-03-17 17:14:53.615832";1821;17;7011434;"2014-03-17 17:13:11.595657"
35768622;50;41593;"2014-03-17 16:26:26";"2014-03-17 17:14:53.613338";1821;17;7011434;"2014-03-17 17:13:11.594017"
35768621;49;41593;"2014-03-17 16:26:26";"2014-03-17 17:14:53.61045";1821;17;7011434;"2014-03-17 17:13:11.592448"
35768620;49;41593;"2014-03-17 16:26:26";"2014-03-17 17:14:53.60794";1821;17;7011434;"2014-03-17 17:13:11.590808"
35768628;49;41593;"2014-03-17 16:26:28";"2014-03-17 17:14:53.629174";1821;17;7011434;"2014-03-17 17:13:11.603336"
35768627;50;41593;"2014-03-17 16:26:28";"2014-03-17 17:14:53.625792";1821;17;7011434;"2014-03-17 17:13:11.601821"
35768626;50;41593;"2014-03-17 16:26:28";"2014-03-17 17:14:53.623037";1821;17;7011434;"2014-03-17 17:13:11.60016"
35768625;49;41593;"2014-03-17 16:26:28";"2014-03-17 17:14:53.620583";1821;17;7011434;"2014-03-17 17:13:11.59878"
35768629;47;41593;"2014-03-17 16:26:31";"2014-03-17 17:14:53.631804";1821;17;7011434;"2014-03-17 17:13:11.604999"
35768633;65;41593;"2014-03-17 16:26:31";"2014-03-17 17:14:53.641052";1821;17;7011434;"2014-03-17 17:13:11.612161"
35768632;47;41593;"2014-03-17 16:26:31";"2014-03-17 17:14:53.638774";1821;17;7011434;"2014-03-17 17:13:11.610657"
35768631;49;41593;"2014-03-17 16:26:31";"2014-03-17 17:14:53.63616";1821;17;7011434;"2014-03-17 17:13:11.609065"
35768630;48;41593;"2014-03-17 16:26:31";"2014-03-17 17:14:53.633983";1821;17;7011434;"2014-03-17 17:13:11.606516"
35768636;49;41593;"2014-03-17 16:26:41";"2014-03-17 17:14:53.658226";1821;17;7011435;"2014-03-17 17:13:11.617007"
35768635;50;41593;"2014-03-17 16:26:41";"2014-03-17 17:14:53.655785";1821;17;7011435;"2014-03-17 17:13:11.615497"
35768634;50;41593;"2014-03-17 16:26:41";"2014-03-17 17:14:53.653326";1821;17;7011435;"2014-03-17 17:13:11.613836"
35768637;48;41593;"2014-03-17 16:26:41";"2014-03-17 17:14:53.66092";1821;17;7011435;"2014-03-17 17:13:11.618829"
35768641;51;41593;"2014-03-17 16:26:51";"2014-03-17 17:14:53.712162";1821;17;7011436;"2014-03-17 17:13:11.625134"
35768639;52;41593;"2014-03-17 16:26:51";"2014-03-17 17:14:53.707145";1821;17;7011436;"2014-03-17 17:13:11.622004"
35768638;54;41593;"2014-03-17 16:26:51";"2014-03-17 17:14:53.704209";1821;17;7011436;"2014-03-17 17:13:11.620467"
35768640;49;41593;"2014-03-17 16:26:51";"2014-03-17 17:14:53.709862";1821;17;7011436;"2014-03-17 17:13:11.623567"
35768642;54;41593;"2014-03-17 16:26:52";"2014-03-17 17:14:53.715008";1821;17;7011436;"2014-03-17 17:13:11.626365"
"10 step"
35768644;48;41593;"2014-03-17 16:27:01";"2014-03-17 17:14:53.73218";1821;17;7011437;"2014-03-17 17:13:11.632029"
35768643;51;41593;"2014-03-17 16:27:01";"2014-03-17 17:14:53.729603";1821;17;7011437;"2014-03-17 17:13:11.629425"
35768645;51;41593;"2014-03-17 16:27:01";"2014-03-17 17:14:53.73466";1821;17;7011437;"2014-03-17 17:13:11.633728"
35768649;50;41593;"2014-03-17 16:27:04";"2014-03-17 17:14:53.747584";1821;17;7011437;"2014-03-17 17:13:11.641101"
35768648;52;41593;"2014-03-17 16:27:04";"2014-03-17 17:14:53.74337";1821;17;7011437;"2014-03-17 17:13:11.639582"
35768647;54;41593;"2014-03-17 16:27:04";"2014-03-17 17:14:53.740167";1821;17;7011437;"2014-03-17 17:13:11.637783"
35768646;54;41593;"2014-03-17 16:27:04";"2014-03-17 17:14:53.737244";1821;17;7011437;"2014-03-17 17:13:11.635572"
35768650;55;41593;"2014-03-17 16:27:06";"2014-03-17 17:14:53.750835";1821;17;7011437;"2014-03-17 17:13:11.642613"
